Country	InDelta_Citation_ij	Year	Field
White	0.824423532347932	2006.0	150903083
Black	-1.0233114950285105	2006.0	150903083
Hispanic	-0.8632387802057752	2006.0	150903083
API	0.6969860713490587	2007.0	150903083
White	0.6832450033249687	2007.0	150903083
Black	-0.8574916366975179	2007.0	150903083
Hispanic	-0.5227394379765108	2007.0	150903083
API	0.769939874597153	2008.0	150903083
White	0.8282804830199223	2008.0	150903083
Black	-1.1546185948596157	2008.0	150903083
Hispanic	-0.4436017627574632	2008.0	150903083
API	0.7759580434586261	2009.0	150903083
White	0.6734708215235786	2009.0	150903083
Black	-1.0328392342270232	2009.0	150903083
Hispanic	-0.4165896307551813	2009.0	150903083
API	0.9294180636492892	2010.0	150903083
Black	-1.1431555512823792	2010.0	150903083
White	0.7070608735246555	2010.0	150903083
Hispanic	-0.4933233858915642	2010.0	150903083
API	0.8327632291097985	2011.0	150903083
White	0.887497735131023	2011.0	150903083
Black	-1.229960666713251	2011.0	150903083
Hispanic	-0.490300297527571	2011.0	150903083
API	0.7552097199019414	2012.0	150903083
White	0.6724128056467419	2012.0	150903083
Black	-0.7903678026199304	2012.0	150903083
Hispanic	-0.6372547229287494	2012.0	150903083
API	0.7529964797538581	2013.0	150903083
White	0.9242109934414472	2013.0	150903083
Black	-1.1981626904813771	2013.0	150903083
Hispanic	-0.4790447827139283	2013.0	150903083
API	0.7019911464827597	2014.0	150903083
White	0.7486681002761105	2014.0	150903083
Black	-0.9898839486059018	2014.0	150903083
Hispanic	-0.4607752981529687	2014.0	150903083
API	0.7009298344564866	2015.0	150903083
White	0.7499544904172949	2015.0	150903083
Black	-0.8794133134561243	2015.0	150903083
Hispanic	-0.5714710114176583	2015.0	150903083
API	0.669759103005969	2016.0	150903083
White	0.7625865033731021	2016.0	150903083
Black	-0.8604291031794403	2016.0	150903083
Hispanic	-0.571916503199629	2016.0	150903083
API	0.5440749326781029	2017.0	150903083
White	0.9023673079500224	2017.0	150903083
Black	-0.8848962136118711	2017.0	150903083
Hispanic	-0.5615460270162514	2017.0	150903083
API	0.3315363466076929	1980.0	3079626
White	0.562089145962579	1980.0	3079626
Hispanic	-0.8936254925702705	1980.0	3079626
API	0.8251422728416603	1981.0	3079626
White	0.5268869408381557	1981.0	3079626
Black	-0.563883748121193	1981.0	3079626
Hispanic	-0.7881454655586241	1981.0	3079626
API	0.5488788374992306	1982.0	3079626
White	0.5482526007030188	1982.0	3079626
Hispanic	-1.097131438202249	1982.0	3079626
API	0.4762494214352224	1983.0	3079626
White	0.3094392490060714	1983.0	3079626
Black	0.0743263936498358	1983.0	3079626
Hispanic	-0.8600150640911289	1983.0	3079626
API	0.4794947619141106	1984.0	3079626
White	0.6130350984750951	1984.0	3079626
Black	-0.0167196292269888	1984.0	3079626
Hispanic	-1.075810231162219	1984.0	3079626
API	0.342223224592578	1985.0	3079626
White	0.88194394728277	1985.0	3079626
Hispanic	-1.2241671718753475	1985.0	3079626
API	0.4849024578727391	1986.0	3079626
White	0.8805896303727138	1986.0	3079626
Hispanic	-1.3654920882454529	1986.0	3079626
API	0.4443729930156317	1987.0	3079626
White	0.7231976751253838	1987.0	3079626
Black	0.0481248770131369	1987.0	3079626
Hispanic	-1.215695545154155	1987.0	3079626
API	0.1791552638145676	1988.0	3079626
White	1.2337482927059926	1988.0	3079626
Hispanic	-1.4129035565205594	1988.0	3079626
API	0.4718826732592187	1989.0	3079626
White	1.2190959876506715	1989.0	3079626
Black	-1.3848597659458417	1989.0	3079626
Hispanic	-0.306118894964051	1989.0	3079626
API	0.4980660667556039	1990.0	3079626
White	1.0431278124125003	1990.0	3079626
Hispanic	-1.5411938791681057	1990.0	3079626
API	0.902205701984767	1991.0	3079626
White	0.4198800312970724	1991.0	3079626
Black	-0.9367410514918596	1991.0	3079626
Hispanic	-0.3853446817899761	1991.0	3079626
API	1.1354397310149025	1992.0	3079626
White	0.3026708928226069	1992.0	3079626
Black	-1.0198014121683605	1992.0	3079626
Hispanic	-0.418309211669149	1992.0	3079626
API	0.5828905048298861	1993.0	3079626
White	0.9493986843016904	1993.0	3079626
Black	-1.1723842206060815	1993.0	3079626
Hispanic	-0.3599049685254954	1993.0	3079626
API	0.876564179075085	1994.0	3079626
White	0.6632476909668276	1994.0	3079626
Black	-1.1674862196914402	1994.0	3079626
Hispanic	-0.3723256503504759	1994.0	3079626
API	0.6173600246007699	1995.0	3079626
White	0.6800281808346642	1995.0	3079626
Black	-0.6336600950088759	1995.0	3079626
Hispanic	-0.6637281104265577	1995.0	3079626
API	0.6104480917069427	1996.0	3079626
White	0.8032674099501822	1996.0	3079626
Hispanic	-1.4137155016571263	1996.0	3079626
API	0.3605915540285473	1997.0	3079626
White	0.7587008482170408	1997.0	3079626
Hispanic	-1.1192924022455892	1997.0	3079626
API	0.1408324611926016	1998.0	3079626
White	1.2725388012995342	1998.0	3079626
Hispanic	-1.4133712624921368	1998.0	3079626
API	0.8656998869894181	1999.0	3079626
White	0.7015665309508238	1999.0	3079626
Black	-1.2557433053195244	1999.0	3079626
Hispanic	-0.3115231126207167	1999.0	3079626
API	0.8984448932200767	2000.0	3079626
White	0.7861444834570147	2000.0	3079626
Black	-1.467151109662168	2000.0	3079626
Hispanic	-0.2174382670149228	2000.0	3079626
API	0.2779864457230355	2001.0	3079626
White	0.7657377688846945	2001.0	3079626
Hispanic	-1.0437242146077306	2001.0	3079626
API	0.3872038204112093	2002.0	3079626
White	0.8451522594208015	2002.0	3079626
Black	-0.5259556676589273	2002.0	3079626
Hispanic	-0.7064004121730812	2002.0	3079626
API	0.6649450069719235	2003.0	3079626
White	0.6902002493498377	2003.0	3079626
Black	-0.996777190443249	2003.0	3079626
Hispanic	-0.3583680658785123	2003.0	3079626
API	0.5053729301865526	2004.0	3079626
White	0.8850320919686518	2004.0	3079626
Hispanic	-1.390405022155203	2004.0	3079626
API	0.5684530425032731	2005.0	3079626
White	0.8069056987892258	2005.0	3079626
Hispanic	-1.3753587412924964	2005.0	3079626
API	0.6112294956674997	2006.0	3079626
White	0.3639662757936923	2006.0	3079626
Hispanic	-0.9751957714611936	2006.0	3079626
API	0.4996085325017229	2007.0	3079626
White	1.0507608506103443	2007.0	3079626
Hispanic	-1.5503693831120675	2007.0	3079626
API	0.6681076415796923	2008.0	3079626
White	0.7406847668757175	2008.0	3079626
Hispanic	-1.4087924084554078	2008.0	3079626
API	0.7082273006167458	2009.0	3079626
White	0.6763234181579505	2009.0	3079626
Black	-0.6796631580467358	2009.0	3079626
Hispanic	-0.7048875607279607	2009.0	3079626
API	0.7364830438751775	2010.0	3079626
White	0.8382741781492768	2010.0	3079626
Black	-1.0027632927132275	2010.0	3079626
Hispanic	-0.5719939293112272	2010.0	3079626
API	0.6778319749287761	2011.0	3079626
White	0.5251002509208297	2011.0	3079626
Black	-0.285556174340859	2011.0	3079626
Hispanic	-0.9173760515087492	2011.0	3079626
API	0.783504026231339	2012.0	3079626
White	0.6337581336671719	2012.0	3079626
Black	-0.6168663667098748	2012.0	3079626
Hispanic	-0.8003957931886347	2012.0	3079626
API	0.539462079035256	2013.0	3079626
White	0.5650998683856766	2013.0	3079626
Black	-0.4118733233731063	2013.0	3079626
Hispanic	-0.6926886240478262	2013.0	3079626
API	0.6505402456497952	2014.0	3079626
White	0.635896222526385	2014.0	3079626
Black	-0.5770034596243888	2014.0	3079626
Hispanic	-0.7094330085517901	2014.0	3079626
API	0.6802620359251002	2015.0	3079626
White	0.6551880803412009	2015.0	3079626
Black	-0.7416670837270004	2015.0	3079626
Hispanic	-0.593783032539303	2015.0	3079626
API	0.6909306653255605	2016.0	3079626
White	0.6305797023864994	2016.0	3079626
Hispanic	-1.3215103677120594	2016.0	3079626
API	0.8488829213193658	2017.0	3079626
White	0.4430793252998195	2017.0	3079626
Hispanic	-1.2919622466191836	2017.0	3079626
API		1980.0	21547014
White		1980.0	21547014
Hispanic		1980.0	21547014
API	-0.5657546467103671	1981.0	21547014
White	1.6371477502623115	1981.0	21547014
Hispanic	-1.0713931035519435	1981.0	21547014
API		1982.0	21547014
White		1982.0	21547014
API		1983.0	21547014
White		1983.0	21547014
Hispanic		1983.0	21547014
API	-0.56110991411692	1984.0	21547014
White	0.0992498033529505	1984.0	21547014
Hispanic	0.4618601107639692	1984.0	21547014
API	-0.6879842906023064	1985.0	21547014
White	1.3592686165940215	1985.0	21547014
Hispanic	-0.6712843259917136	1985.0	21547014
API	0.6160235355584107	1986.0	21547014
White	0.5159160099170661	1986.0	21547014
Hispanic	-1.1319395454754737	1986.0	21547014
API	-0.0935767807996305	1987.0	21547014
White	1.1636154189369967	1987.0	21547014
Hispanic	-1.070038638137368	1987.0	21547014
API	-0.2007858161515298	1988.0	21547014
White	0.252482804542687	1988.0	21547014
Hispanic	-0.0516969883911572	1988.0	21547014
API	0.1083373806935853	1989.0	21547014
White	1.1826689898614708	1989.0	21547014
Black	-0.908529982993273	1989.0	21547014
Hispanic	-0.382476387561782	1989.0	21547014
API	0.1949984416894903	1990.0	21547014
White	0.9822609885751136	1990.0	21547014
Hispanic	-1.1772594302646051	1990.0	21547014
API	0.835027639503284	1991.0	21547014
White	0.8797529383869952	1991.0	21547014
Black	-1.428337002807407	1991.0	21547014
Hispanic	-0.2864435750828759	1991.0	21547014
API	1.0987261800138233	1992.0	21547014
White	0.5033452675013078	1992.0	21547014
Black	-1.5380960698241948	1992.0	21547014
Hispanic	-0.0639753776909362	1992.0	21547014
API	0.5844864213147499	1993.0	21547014
White	0.3695039973976141	1993.0	21547014
Hispanic	-0.9539904187123648	1993.0	21547014
API	0.1733079402229989	1994.0	21547014
White	0.8610757716765292	1994.0	21547014
Hispanic	-1.0343837118995287	1994.0	21547014
API	0.4298042311764627	1995.0	21547014
White	0.6430309848547703	1995.0	21547014
Black	-0.1333746490542142	1995.0	21547014
Hispanic	-0.9394605669770224	1995.0	21547014
API	0.0391606579768793	1996.0	21547014
White	1.1141729986521365	1996.0	21547014
Black	-0.7141880849989924	1996.0	21547014
Hispanic	-0.4391455716300238	1996.0	21547014
API	0.5238268523933468	1997.0	21547014
White	0.6881207447262677	1997.0	21547014
Black	-0.7433902686090414	1997.0	21547014
Hispanic	-0.4685573285105716	1997.0	21547014
API	0.1805177109608574	1998.0	21547014
White	0.9832639668931928	1998.0	21547014
Black	-0.3897372315207389	1998.0	21547014
Hispanic	-0.7740444463333104	1998.0	21547014
API	0.2522499502293495	1999.0	21547014
White	1.3090768829649693	1999.0	21547014
Black	-1.3511765573970849	1999.0	21547014
Hispanic	-0.2101502757972333	1999.0	21547014
API	0.2903681254637234	2000.0	21547014
White	0.9454903255533592	2000.0	21547014
Black	-0.8314476010647129	2000.0	21547014
Hispanic	-0.4044108499523731	2000.0	21547014
API	0.7735582149403334	2001.0	21547014
White	0.7123266555656164	2001.0	21547014
Black	-0.8306337850682289	2001.0	21547014
Hispanic	-0.6552510854377237	2001.0	21547014
API	0.2230755390309465	2002.0	21547014
White	0.7294319191296007	2002.0	21547014
Hispanic	-0.9525074581605472	2002.0	21547014
API	0.5469583475899872	2003.0	21547014
White	1.0615792234520784	2003.0	21547014
Black	-1.0906697649480004	2003.0	21547014
Hispanic	-0.5178678060940668	2003.0	21547014
API	0.7811422548302623	2004.0	21547014
White	0.9375901811638888	2004.0	21547014
Black	-1.136628772784803	2004.0	21547014
Hispanic	-0.5821036632093471	2004.0	21547014
API	0.7815353631664133	2005.0	21547014
White	0.6617429684649494	2005.0	21547014
Black	-0.8031188141741521	2005.0	21547014
Hispanic	-0.6401595174572107	2005.0	21547014
API	0.8399347967399396	2006.0	21547014
White	0.799684930795651	2006.0	21547014
Black	-1.1435949609418448	2006.0	21547014
Hispanic	-0.4960247665937463	2006.0	21547014
API	0.6002116187941585	2007.0	21547014
White	0.725717708888892	2007.0	21547014
Black	-0.7220765890592316	2007.0	21547014
Hispanic	-0.6038527386238186	2007.0	21547014
API	0.6694741665905282	2008.0	21547014
White	0.7219876517257053	2008.0	21547014
Black	-0.9549012159088304	2008.0	21547014
Hispanic	-0.4365606024074004	2008.0	21547014
API	0.9083012407817318	2009.0	21547014
White	0.712270668957959	2009.0	21547014
Black	-0.8699401917695088	2009.0	21547014
Hispanic	-0.7506317179701817	2009.0	21547014
API	0.6483942537203665	2010.0	21547014
White	0.855471966558063	2010.0	21547014
Black	-1.0685709870151785	2010.0	21547014
Hispanic	-0.4352952332632505	2010.0	21547014
API	0.7390577551852093	2011.0	21547014
White	0.8796006184440183	2011.0	21547014
Black	-0.9097835332522988	2011.0	21547014
Hispanic	-0.7088748403769293	2011.0	21547014
API	0.6587470870750685	2012.0	21547014
White	1.0361244488198753	2012.0	21547014
Black	-1.1766556268320307	2012.0	21547014
Hispanic	-0.5182159090629131	2012.0	21547014
API	0.7478869097287176	2013.0	21547014
White	0.8631272863493323	2013.0	21547014
Black	-1.1162632354999966	2013.0	21547014
Hispanic	-0.4947509605780542	2013.0	21547014
API	0.732917256784568	2014.0	21547014
White	0.8233815273952235	2014.0	21547014
Black	-0.8716511178721653	2014.0	21547014
Hispanic	-0.6846476663076242	2014.0	21547014
API	0.7089611810420999	2015.0	21547014
White	0.8107688050004862	2015.0	21547014
Black	-0.877508038283037	2015.0	21547014
Hispanic	-0.64222194775955	2015.0	21547014
API	0.5870609115737048	2016.0	21547014
White	0.9241519368741514	2016.0	21547014
Black	-0.8715741004262852	2016.0	21547014
Hispanic	-0.6396387480215715	2016.0	21547014
API	0.6978039748810461	2017.0	21547014
Black	-0.8229961070193342	2017.0	21547014
White	0.8264818449805569	2017.0	21547014
Hispanic	-0.7012897128422674	2017.0	21547014
API		1980.0	148383697
White		1980.0	148383697
API		1983.0	148383697
White		1983.0	148383697
API		1985.0	148383697
White		1985.0	148383697
Black		1985.0	148383697
Hispanic		1985.0	148383697
API		1986.0	148383697
White		1986.0	148383697
API		1987.0	148383697
White		1987.0	148383697
Black		1987.0	148383697
API		1988.0	148383697
White		1988.0	148383697
API		1989.0	148383697
White		1989.0	148383697
Hispanic		1989.0	148383697
API		1990.0	148383697
White		1990.0	148383697
Hispanic		1990.0	148383697
API		1991.0	148383697
White		1991.0	148383697
API	-0.1989997140085385	1992.0	148383697
White	0.0566028827522762	1992.0	148383697
Hispanic	0.1423968312562641	1992.0	148383697
API		1993.0	148383697
White		1993.0	148383697
API		1994.0	148383697
White		1994.0	148383697
API		1995.0	148383697
White		1995.0	148383697
Hispanic	-1.4142135623730945	1996.0	148383697
White	1.4142135623730958	1996.0	148383697
API		1997.0	148383697
White		1997.0	148383697
API	-0.1930136627611683	1998.0	148383697
White	1.2853947687760785	1998.0	148383697
Hispanic	-1.0923811060149102	1998.0	148383697
API		1999.0	148383697
White		1999.0	148383697
Hispanic		1999.0	148383697
API	1.0095745507698943	2000.0	148383697
White	0.0940520644820074	2000.0	148383697
Hispanic	-1.1036266152519043	2000.0	148383697
API	0.7451208025955941	2001.0	148383697
White	0.0292985665935582	2001.0	148383697
Black	-0.9483293886567908	2001.0	148383697
Hispanic	0.1739100194676434	2001.0	148383697
API		2002.0	148383697
White		2002.0	148383697
API	-0.848033571670944	2003.0	148383697
White	1.22560185644828	2003.0	148383697
Hispanic	-0.3775682847773335	2003.0	148383697
API	0.4655982727220532	2004.0	148383697
White	0.4954641036628764	2004.0	148383697
Hispanic	-0.9610623763849282	2004.0	148383697
API	-0.3606964981391485	2005.0	148383697
White	1.799656759683991	2005.0	148383697
Hispanic	-1.4389602615448445	2005.0	148383697
API	0.3546780982825806	2006.0	148383697
White	0.6019365874799262	2006.0	148383697
Black	0.1198001968613966	2006.0	148383697
Hispanic	-1.0764148826239075	2006.0	148383697
API	1.5002954742885486	2007.0	148383697
White	-0.0008931294045705	2007.0	148383697
Black	-0.6939208058503427	2007.0	148383697
Hispanic	-0.8054815390336323	2007.0	148383697
API	0.8449421648227672	2008.0	148383697
White	0.4509043026627254	2008.0	148383697
Hispanic	-1.2958464674854917	2008.0	148383697
API	-0.2282981143854981	2009.0	148383697
White	0.9313020559501484	2009.0	148383697
Black	0.0191501031452339	2009.0	148383697
Hispanic	-0.7221540447098832	2009.0	148383697
API	0.1027309966668415	2010.0	148383697
White	0.5409639827109128	2010.0	148383697
Hispanic	-0.6436949793777522	2010.0	148383697
API	-0.016866307219021	2011.0	148383697
White	1.0830523504811742	2011.0	148383697
Black	-1.4406893141638433	2011.0	148383697
Hispanic	0.3745032709016909	2011.0	148383697
API	1.0464435246348842	2012.0	148383697
White	0.1561719262593635	2012.0	148383697
Black	-0.8614534799273587	2012.0	148383697
Hispanic	-0.3411619709668911	2012.0	148383697
API	0.4872266321917514	2013.0	148383697
White	0.9116469707017064	2013.0	148383697
Black	-0.7744175956483433	2013.0	148383697
Hispanic	-0.6244560072451109	2013.0	148383697
API	0.9510752037188428	2014.0	148383697
White	0.3425682020438682	2014.0	148383697
Hispanic	-1.2936434057627109	2014.0	148383697
API	0.9748971368007422	2015.0	148383697
White	0.618487702645058	2015.0	148383697
Black	-1.3953596994524473	2015.0	148383697
Hispanic	-0.1980251399933549	2015.0	148383697
API	0.3806795913112489	2016.0	148383697
White	0.5648947577680966	2016.0	148383697
Black	-0.4380780791835706	2016.0	148383697
Hispanic	-0.507496269895776	2016.0	148383697
API	0.576906276185177	2017.0	148383697
White	0.9251545422864056	2017.0	148383697
Black	-1.0386187785975427	2017.0	148383697
Hispanic	-0.4634420398740382	2017.0	148383697
API	-1.1704351611889776	1980.0	509550671
White	0.0542888817802239	1980.0	509550671
Hispanic	1.1161462794087564	1980.0	509550671
API		1981.0	509550671
White		1981.0	509550671
Black		1981.0	509550671
Hispanic		1981.0	509550671
API	0.0477083486678691	1982.0	509550671
White	-0.0196781855390275	1982.0	509550671
Hispanic	-0.0280301631288413	1982.0	509550671
API	0.6485904328656524	1983.0	509550671
White	0.1896724676092935	1983.0	509550671
Hispanic	-0.8382629004749456	1983.0	509550671
API	0.5665230811389678	1984.0	509550671
White	0.061736097460531	1984.0	509550671
Black	-0.8066086637642377	1984.0	509550671
Hispanic	0.1783494851647386	1984.0	509550671
API		1985.0	509550671
White		1985.0	509550671
Black		1985.0	509550671
Hispanic		1985.0	509550671
API	-0.499580315898309	1986.0	509550671
White	-0.0406598739471715	1986.0	509550671
